node,target,degree,betweenness,closeness
15735,0.8818224241860382,0.018901890189018902,0.00013194754811298755,0.47129524886877827
5958,1.389649687431976,0.032603260326032606,0.00040142781298557897,0.46615384615384614
14355,1.0966095825782505,0.029402940294029404,0.0003548975374094746,0.48225137455387285
11691,0.2500396265365042,0.004500450045004501,1.3461634062526662e-05,0.4261966668087464
12451,0.3523050218317683,0.0079007900790079,4.352141083460602e-05,0.4360662887047536
207,0.445914822334608,0.011001100110011002,3.4047831844999364e-05,0.41487905066179825
12445,0.1929010599573095,0.005700570057005701,1.49119789467243e-05,0.4608683628318584
12824,0.4387046683881096,0.0084008400840084,4.194621274949149e-05,0.4484862076698811
2694,0.4842378427761806,0.012301230123012302,5.643145872485811e-05,0.4759841957442757
2240,0.2743238940660827,0.006900690069006901,1.6809523891226642e-05,0.3932279377064653
991,0.2550259395744296,0.0038003800380038005,5.457705689010338e-06,0.41935078007045795
23743,0.2386526898126498,0.004800480048004801,1.767839883316219e-05,0.43618042226487524
10254,0.2054873058224166,0.004500450045004501,1.1929740318587655e-05,0.41104168379511635
3005,0.3116145775291509,0.006600660066006601,1.2839555156969058e-05,0.4494336569579288
6009,0.3596955475663153,0.007800780078007801,2.7409369834274406e-05,0.44357199893532073
3951,0.181650571802081,0.004600460046004601,4.685556618539965e-06,0.4493932584269663
6717,0.5102659771495132,0.008700870087008702,3.0186951293522046e-05,0.44973687761435704
2330,1.1489722250465333,0.028502850285028504,0.00027111159204405775,0.47018715320229476
2991,0.4683313769468235,0.012001200120012002,5.542165735287957e-05,0.45580526051875825
5875,0.3279695051731853,0.0070007000700070005,1.111657041960152e-05,0.4446173684912624
27457,0.9236014548098956,0.022102210221022104,0.0002161259498705298,0.488829137130286
767,0.3258805317383155,0.0077007700770077014,2.4745348830361356e-05,0.4605499516374188
81,4.197640880216865,0.07760776077607762,0.0018542840470888158,0.5051275574640061
10352,0.390952637918137,0.008700870087008702,2.4708320616394573e-05,0.4587118084227911
14775,0.3291125571678335,0.006600660066006601,2.3240334316945798e-05,0.4458266452648475
10591,0.2402627201076601,0.0036003600360036006,8.642035726298455e-06,0.40380421613763023
1426,0.2162916206639531,0.0054005400540054005,1.10356219592784e-05,0.44174950298210736
1145,0.4036265919113342,0.008600860086008601,2.7261623514650398e-05,0.45
24817,0.4213017133811527,0.0102010201020102,4.308419619311583e-05,0.45991444735752723
5396,0.2979685723657688,0.007400740074007401,4.643795817738165e-05,0.4492115548766791
18135,0.2100430265548899,0.004000400040004,9.457135182620932e-06,0.39176429103161853
21592,0.5956849351265868,0.010001000100010001,2.3194676589896788e-05,0.380827239488117
24696,0.2816602570498441,0.006600660066006601,2.255083292304369e-05,0.44365072322300114
13288,0.5259414664023492,0.013001300130013002,6.672611195901526e-05,0.47768966176189565
3238,1.5788566807336046,0.04070407040704071,0.0006210481340740109,0.49168961447678994
17645,0.3116332957009647,0.008500850085008501,1.8635585449803552e-05,0.4639907192575406
2415,0.3261720128464817,0.008500850085008501,4.418336716554395e-05,0.4484862076698811
12501,0.2345259252264092,0.004100410041004101,5.728377289631036e-06,0.4507912177088499
2878,0.3024331488701012,0.006400640064006401,1.691229859806944e-05,0.43166119841132794
14429,0.4318665105432258,0.009700970097009702,3.7764535673079807e-05,0.40488338192419826
23107,0.6738052542515223,0.016001600160016,7.963198669813018e-05,0.44087301587301586
9694,0.4911792792381788,0.011301130113011301,6.629975026278103e-05,0.4725872010587012
13,4.405298660940836,0.11461146114611462,0.0034938233189400407,0.5289636565624504
1346,0.8108943391852892,0.019701970197019702,0.00010890000716049028,0.4699440710626498
18654,5.530716338077768,0.1256125612561256,0.0026964154141960474,0.53016967126193
621,0.9511038153464516,0.024402440244024402,0.00015321849575254033,0.47005453177886425
1540,0.3713810191692913,0.009500950095009501,4.20961133705828e-05,0.4693044212897775
5258,0.9970188489108048,0.026502650265026503,0.00020607719468213718,0.4851292998884091
4250,0.4877258979098919,0.010601060106010602,3.910793982386333e-05,0.44042637536889395
2849,0.2266203533237739,0.006200620062006201,1.4235826714005453e-05,0.44890904193229775
6703,0.4951500881833302,0.009400940094009401,4.569976171357377e-05,0.43012001548586914
582,0.2953690880913099,0.008500850085008501,1.968327605616776e-05,0.4556390977443609
3245,0.7322160022462756,0.0178017801780178,0.00010103509380334496,0.4281126905292002
26944,0.2272160247464203,0.005800580058005801,7.053906621000858e-06,0.42442378708773715
10317,0.3251733040671856,0.006200620062006201,2.068790213225492e-05,0.4564711253138553
11715,0.5339060651064819,0.011401140114011402,5.2654856961972556e-05,0.4118034677319715
1925,0.315166156809861,0.006900690069006901,1.0562430522571235e-05,0.42858979854264895
204,2.2984587640864755,0.05340534053405341,0.0006392493895355446,0.5039818548387097
20410,0.7675784683164593,0.0158015801580158,0.00014856764766521213,0.4606772633033863
794,5.721307955106369,0.13881388138813883,0.00565781329743594,0.5363119502252736
6645,1.1167331668608067,0.024302430243024302,0.00013880756953489224,0.46431390759229163
9974,0.2087592109048117,0.0047004700470047005,6.717537000854441e-06,0.4243337294177559
22019,0.2363798267403259,0.0051005100510051,7.050449014567304e-06,0.4583963691376702
11423,0.6856595428989282,0.014101410141014101,8.733003267961706e-05,0.44434075456605787
11977,0.3456783774219831,0.009700970097009702,4.937803871208423e-05,0.4508115419296664
13831,1.2821219711599026,0.022502250225022502,0.0003261510639463207,0.48358079025003625
23730,0.1674409794421,0.004600460046004601,1.3715784214142121e-05,0.4228801015013745
19856,0.3213210286048343,0.005900590059005901,1.756012012712159e-05,0.42772810882491336
17145,0.2049367319272148,0.004500450045004501,1.1960273631547192e-05,0.41574154920793316
16335,0.3073128264612564,0.004600460046004601,1.146213126258715e-05,0.3848581655825411
12689,0.7224325179942404,0.0178017801780178,0.0001828078537352521,0.4782608695652174
26328,0.2498361742999472,0.005200520052005201,8.06368080644578e-06,0.44981780556930134
3383,0.2724339461864353,0.0063006300630063005,2.3259906894079787e-05,0.44923173690358525
29454,4.595051984331323,0.08900890089008902,0.002304321435874301,0.5164239231484351
23389,0.3024383149807376,0.007300730073007301,3.12573100487124e-05,0.4622105117182083
19788,0.3901534932487583,0.009400940094009401,6.838510876221652e-05,0.4691282724969504
5626,0.3292286814635415,0.006800680068006801,3.7454499606200504e-05,0.4478634775597958
15869,1.6341340040515755,0.0336033603360336,0.0003814710551855297,0.4851292998884091
19189,1.8000466716496135,0.039403940394039404,0.0007859515540713332,0.5021342841359916
10997,0.5913665697448911,0.014001400140014001,6.384203349765046e-05,0.44027123420368985
27059,0.2189444501019574,0.0051005100510051,5.907856851059965e-06,0.43373964343035615
5166,2.619496518641355,0.056105610561056105,0.0013334161777411807,0.5058430717863105
6507,0.3666496410052272,0.009000900090009001,2.899913406585027e-05,0.45995675974055844
1567,0.4744173662372539,0.012701270127012701,6.915915317601272e-05,0.47566718995290425
14651,0.2641090810081924,0.0044004400440044,8.18539909867736e-06,0.44108694693193345
12412,0.2620981004997184,0.006000600060006001,1.7600086091878842e-05,0.44264907698437295
24253,0.3122693288763143,0.007200720072007201,2.473167632634088e-05,0.45481009779395043
4802,0.2991819660271853,0.0070007000700070005,1.6826783338960986e-05,0.45766202856096666
15657,0.8371385274587819,0.018001800180018002,0.00014761638713677188,0.4781465187452181
18060,0.2348398757112634,0.004500450045004501,4.861175907695609e-06,0.41768662015957225
22234,0.6849025214830158,0.010501050105010502,5.523179291777886e-05,0.4074572127139364
1315,0.4383781168808093,0.0102010201020102,6.868922171371872e-05,0.4666760011201344
12194,1.0972520735152549,0.018001800180018002,0.00020442999577430265,0.4611872146118721
18059,0.3059809740683906,0.007100710071007101,2.5880725817386993e-05,0.459048755853457
793,1.1505487689598155,0.027702770277027704,0.00033864402232569905,0.4978837823034407
26083,0.4744772216722812,0.011301130113011301,4.213513261688835e-05,0.47386379792426897
13881,0.2649257983706847,0.005000500050005001,4.333890296735587e-06,0.39418907198612313
469,0.1709441026782235,0.004300430043004301,7.76226000060593e-06,0.41234690090313003
13794,0.1829205401360982,0.0030003000300030005,5.335133001415467e-06,0.3714614755925403
7650,0.1936511098038408,0.004300430043004301,9.347870622496414e-06,0.3922868688453843
27293,0.1791610041833853,0.004800480048004801,1.866522111590541e-05,0.43489039665970775
20894,0.236647522509474,0.0049004900490049,5.214753422498626e-06,0.4414959378311551
2868,0.6764341748427718,0.011301130113011301,6.576617930512063e-05,0.47107321209836994
10620,0.4280752975852917,0.011101110111011102,6.263465046534424e-05,0.47368421052631576
16055,0.2953150228718919,0.0042004200420042,8.155994995138555e-06,0.4179834462001505
25177,0.3680984333068437,0.008500850085008501,3.255507171416356e-05,0.4610171054451565
10611,0.2748532824621827,0.005800580058005801,1.087067302614574e-05,0.45089285714285715
23403,0.2946066652684264,0.007500750075007501,2.8356327515703845e-05,0.45982984594159576
3123,0.2106848330987905,0.004800480048004801,1.8484013529596498e-05,0.41765172716260807
14354,0.2482631524611038,0.0042004200420042,1.0527958392706114e-05,0.43162393162393164
22593,0.2987633591349038,0.006800680068006801,2.7780865490326226e-05,0.4430020823180187
10259,0.3115681856808774,0.006000600060006001,1.5793793601337745e-05,0.4086562040215792
18356,0.2560989099943674,0.0051005100510051,8.103652480432118e-06,0.43306336350643165
26644,0.5149800778362148,0.012201220122012201,8.581022516923206e-05,0.43951648351648354
2517,1.0446843172445217,0.027902790279027905,0.00019504659327290318,0.4814155031295137
6286,0.2697475322583609,0.004600460046004601,8.39100776914e-06,0.3860468707771901
20701,0.2757028773626166,0.0028002800280028,3.737956013389834e-06,0.38701811425917326
942,1.5652072313548908,0.04020402040204021,0.00040726686162343686,0.48782748694930966
7091,0.3890971347523619,0.0102010201020102,4.870736127434417e-05,0.4745384651891225
15149,0.3226891528106207,0.0049004900490049,1.577141049134389e-05,0.4369046578694398
10949,0.2582065801048697,0.005500550055005501,1.2825040741957984e-05,0.43947784810126583
25825,0.1756193201785667,0.004600460046004601,9.505030574991437e-06,0.38505083179297594
8854,0.3005495697735118,0.006500650065006501,2.0629924166525193e-05,0.44868745793134396
26643,0.8595115691049896,0.0233023302330233,0.00029537133670815295,0.47684677380895607
17254,0.3209921896816081,0.0042004200420042,9.100393287060282e-06,0.4091913570142413
7002,0.2953207873102341,0.007400740074007401,2.860365227239977e-05,0.449716650175407
15863,0.4669308511325867,0.010001000100010001,5.0274897071000254e-05,0.4514832708719014
22522,0.4797186079080988,0.007100710071007101,2.7913058580905462e-05,0.4104679802955665
13162,0.391697845172506,0.009700970097009702,3.623295452331809e-05,0.41784371082323446
18581,0.4896360867804095,0.012301230123012302,5.783368912640361e-05,0.47227470243718117
21925,0.4212790869276826,0.010101010101010102,4.498437879849455e-05,0.412823582841336
18911,1.510288758964203,0.032403240324032405,0.0004500412354570706,0.48866190988173197
751,0.4622298073034243,0.009000900090009001,3.8717666501971956e-05,0.4276915180290004
6019,0.2449070766526544,0.006100610061006101,1.4781909692631377e-05,0.40404897563341013
25132,0.2473632787837053,0.0032003200320032004,5.813838556312692e-06,0.38903587269473194
8784,3.474577203821708,0.0817081708170817,0.0013565580960555044,0.5141138361869505
1083,0.4496360025652367,0.011101110111011102,4.1888464375193636e-05,0.42361464158617185
24053,0.6987714251751108,0.0158015801580158,0.00012986980206160074,0.4823444283646889
1143,0.7027429378906367,0.015001500150015001,7.520341522073212e-05,0.4505271695052717
10381,0.3303001575905249,0.0079007900790079,1.995398710306144e-05,0.46448645886561063
7382,0.2191402911809013,0.0054005400540054005,7.6136272570716864e-06,0.45129987362339774
9781,0.2537957796143756,0.005200520052005201,1.0326676340872477e-05,0.40949299696944874
13222,0.284363915757834,0.006100610061006101,7.988119836127467e-06,0.3873629566497501
7605,0.7423180954471276,0.018401840184018404,0.00013289558815933052,0.47328063615279026
21889,2.367209963979249,0.034403440344034406,0.0005755261321955514,0.48637999805428545
20109,0.2912800182838986,0.0063006300630063005,1.6675676792895502e-05,0.43932337434094904
15138,0.2595423173346255,0.0039003900390039005,1.0246380732702476e-05,0.398223744474093
18945,0.3000583938355311,0.005300530053005301,2.1458909946767574e-05,0.4241897166129306
9881,0.3673831595420704,0.007600760076007601,4.39799656149441e-05,0.4329508551634553
4297,0.800957376283484,0.016301630163016303,9.583492614883917e-05,0.4345690816636968
8363,0.2154125039608075,0.004500450045004501,5.2008014937797096e-06,0.37723534294122085
24623,0.256469100178422,0.0054005400540054005,1.7086351781284958e-05,0.44087301587301586
15124,2.480621812220969,0.056405640564056406,0.0008558880528503135,0.5052807115063924
11436,0.3574940734486564,0.0054005400540054005,2.2401281053181007e-05,0.4141058560424087
3702,0.277303749088311,0.005300530053005301,1.4114838111207923e-05,0.4398838590471163
618,0.5024601399258499,0.012301230123012302,4.7832700113121874e-05,0.4141058560424087
8757,0.3054735916057773,0.0083008300830083,1.9461378203213327e-05,0.46291666666666664
15630,0.2106336388547709,0.004500450045004501,1.2522582147834814e-05,0.4430413398910009
1422,0.2791610299974439,0.006400640064006401,2.2428650366374456e-05,0.4481846705513223
1519,0.4000482971726607,0.009500950095009501,4.321705900404124e-05,0.4336832061068702
3215,0.2274355118123686,0.005900590059005901,7.95028596234993e-06,0.44310023929805903
784,0.2927310214039795,0.005000500050005001,8.746677796815389e-06,0.385838317576693
18005,0.4511166131304536,0.009900990099009901,2.720164201668688e-05,0.4556390977443609
25266,4.439769803117774,0.08730873087308731,0.004109608450082126,0.5217051027861839
1507,1.3790800961312757,0.0353035303530353,0.0003848015527325456,0.49012303318464784
170,0.8430754026973676,0.0214021402140214,0.00012720509719810463,0.46974537254533494
5582,0.4214129706844102,0.0112011201120112,3.597433882841788e-05,0.410333223900197
2460,0.1925668823730782,0.004100410041004101,1.2310748705502119e-05,0.4187712024123634
26036,0.267008872329912,0.0028002800280028,5.147117505675375e-06,0.36713787405911513
502,0.2160912535017316,0.004500450045004501,4.490560360723818e-06,0.38172864014659846
7456,0.3080420011111137,0.006700670067006701,1.4254269721264958e-05,0.4510352293743516
21522,0.2405987635600559,0.005700570057005701,3.163387405799967e-05,0.44050398695977794
9821,0.3745255140801543,0.008600860086008601,3.543835691574376e-05,0.39757455268389663
25856,0.3761791267959842,0.009000900090009001,3.446595932910046e-05,0.4674614305750351
18443,0.2271728762075476,0.0049004900490049,8.129442757663265e-06,0.3879792022349837
210,1.0430126971143538,0.023702370237023703,0.0002747691713204555,0.46893026309618724
6180,0.2637358388240889,0.005000500050005001,1.2463977783432125e-05,0.4345690816636968
6,2.4488109515150445,0.06040604060406041,0.0011113958683257954,0.5047450782433115
29827,0.2445057509879885,0.005000500050005001,1.0693345020110303e-05,0.38799425711070584
1909,0.3388008390777425,0.008200820082008202,3.528411737180575e-05,0.43637077769049487
3583,0.2104777702136937,0.0047004700470047005,7.74579899021648e-06,0.4555560617795799
6077,0.5543020157220262,0.010601060106010602,5.880444759722238e-05,0.4481043291207314
19578,0.4236927519571081,0.008700870087008702,4.1729236881834236e-05,0.46236012207527977
13896,0.219913404437749,0.0051005100510051,5.5055870708862906e-06,0.45439672801635994
25212,0.2160687346998572,0.0056005600560056,2.2909516242868858e-05,0.4494538589472738
4086,0.2508132237819777,0.0047004700470047005,1.7895671249877185e-05,0.4167812929848693
5009,0.3323002496084566,0.006100610061006101,1.9981009590129445e-05,0.4303421562298257
19934,0.3921666525372532,0.007100710071007101,3.5222255505100234e-05,0.42770981264436647
3636,0.3314492225275328,0.008100810081008101,2.2025724360426858e-05,0.470098730606488
2726,0.4147976087106507,0.011901190119011902,4.494179750192126e-05,0.4784897353687132
11310,0.5291433961791203,0.012701270127012701,4.476984261451505e-05,0.4397871217452498
6583,0.2326137920327283,0.004600460046004601,8.556616709524796e-06,0.3906775025396577
292,0.2673753173213011,0.006400640064006401,3.3059977235044686e-05,0.44441975198897726
2675,0.4202730335478006,0.009500950095009501,2.0593970392910006e-05,0.39839827874731054
10384,0.2955320882832288,0.005500550055005501,2.1492424143347553e-05,0.4251998639224358
27611,0.316739301707025,0.005800580058005801,2.3312346423192683e-05,0.41739021539489063
12095,0.3642911845380122,0.007800780078007801,4.86999092684545e-05,0.4597664153025566
3589,0.4491155860175667,0.011801180118011801,7.962107514577544e-05,0.47748436082326534
10614,0.4026427817462576,0.009000900090009001,2.8745534971470657e-05,0.4552242203505577
12854,0.2690362419181822,0.004000400040004,9.240105530943708e-06,0.4342671009771987
16618,0.4063581140153139,0.0107010701070107,4.9039167016983186e-05,0.46709020413883306
16562,0.3991505655919345,0.009200920092009202,5.843380837745354e-05,0.4695027468657557
453,2.3513285307351937,0.05900590059005901,0.0008945515259738802,0.5083375699034062
16509,0.2860265414442069,0.006000600060006001,1.9979740206829675e-05,0.42325601083643755
21365,0.2498519309046875,0.004000400040004,6.947076957964626e-06,0.4351932451253482
24673,0.3633585409227465,0.006100610061006101,2.647694039401221e-05,0.45949175129819403
8778,0.5282602606038633,0.012301230123012302,9.886241448914247e-05,0.45738987237546314
2620,0.5145931417060093,0.010401040104010401,5.603556072754038e-05,0.4589855405095249
19008,0.8542688143944956,0.019201920192019203,0.00013955839538959278,0.4493932584269663
20812,1.6210505334519416,0.035903590359035904,0.000600983823081952,0.49338794039277606
14362,0.3472857763914203,0.007300730073007301,1.3003759400470701e-05,0.46519959058341864
13862,0.6058026703360562,0.011401140114011402,6.200782371686637e-05,0.4373441805537331
5970,0.2847893774033936,0.0051005100510051,6.423355582462939e-06,0.36885790172642763
6348,0.3197397541655483,0.006100610061006101,1.6996555702366926e-05,0.42296954314720814
24783,0.4532799688326651,0.008700870087008702,4.545667554146695e-05,0.40887344101410755
8271,0.3271030259955577,0.008600860086008601,4.868188890317038e-05,0.45818631718828756
3863,0.8934691698093801,0.019801980198019802,0.00015392505928068487,0.45332547490592556
106,2.130032097246666,0.05700570057005701,0.0009041040529480147,0.5007261254945164
5817,1.596363982291212,0.039503950395039504,0.0005314920529330269,0.4947305922517441
6651,0.1980831162243706,0.004300430043004301,7.084471692836732e-06,0.43047184432581365
23942,0.3908136155689203,0.0098009800980098,3.036746859282125e-05,0.46108088167481326
6161,0.4264634032953182,0.008100810081008101,2.9213447902819136e-05,0.4327072875194738
24258,1.139412299500658,0.0224022402240224,0.0002364305802881844,0.47575771994100013
1454,0.752924615638527,0.018201820182018203,0.00010564327492644418,0.43562932949941185
719,1.2128222778267674,0.032603260326032606,0.00030230509073361333,0.49667196503079675
12079,0.799878708974122,0.017101710171017102,8.246961500496769e-05,0.4529763522696385
28818,0.4856981895237691,0.009500950095009501,2.5658161726828602e-05,0.381495612361694
3914,0.3118590276374597,0.005800580058005801,1.3078905517302125e-05,0.43392787397474286
23318,0.3050070212936898,0.006500650065006501,1.3598828263539505e-05,0.37615679783312017
10223,0.3550213228829767,0.0063006300630063005,2.5982830416284605e-05,0.4473024961975485
961,0.5027838425946274,0.010901090109010901,5.380547107921279e-05,0.45722255247153504
4457,0.4796905934556672,0.010301030103010301,3.495833564299414e-05,0.4473625341148047
18482,0.4536086814256507,0.010901090109010901,6.140922642967962e-05,0.46965711601690935
13628,1.85019413004344,0.041604160416041605,0.0007662528587854422,0.5025633293124246
9252,0.3873743725857104,0.0079007900790079,2.5226500011095064e-05,0.4315121698601761
2026,0.2623315454051294,0.004500450045004501,1.189407401698428e-05,0.37096534837129924
23007,0.3806371847698326,0.009200920092009202,2.679032575120325e-05,0.47673309812148373
23636,0.5866293113806567,0.0157015701570157,9.276775444545308e-05,0.4785126339969372
1911,0.220044001526466,0.0054005400540054005,1.2789938788468547e-05,0.42051476154428463
24621,0.1865323896579878,0.0047004700470047005,9.594243557264976e-06,0.45609633718013043
5782,0.2558543108968925,0.004800480048004801,8.016524489613398e-06,0.4545
18566,0.3576878095583111,0.0084008400840084,3.0046765982673604e-05,0.4175993985967257
4414,0.3926224374853974,0.009000900090009001,4.622481071592295e-05,0.4611872146118721
30036,0.8291593103265601,0.0158015801580158,5.5872023289865767e-05,0.42999053926206243
5729,0.4234932626942448,0.0112011201120112,3.51115953901584e-05,0.4766194766194766
1479,0.5506688650076211,0.011701170117011701,7.175747453849839e-05,0.4647455263769463
23198,0.3975000255446025,0.0093009300930093,3.5195296879335424e-05,0.44253153352511615
25158,0.2975448811908005,0.006200620062006201,2.1379593612837853e-05,0.46127231627992804
11065,0.3431740297183882,0.0077007700770077014,2.2948979728289373e-05,0.4530584503851382
2739,0.2234040460107604,0.005000500050005001,1.2317968928661726e-05,0.40411429495210766
9779,0.4172500008845431,0.009100910091009102,4.139355169446132e-05,0.466545352743561
2644,0.5186365008544168,0.012901290129012902,9.653958350680458e-05,0.47764402407566636
29265,0.2814960447388401,0.004600460046004601,5.6032332269813826e-06,0.3694029850746269
8578,0.8148776816208411,0.020602060206020602,0.00017133074236136807,0.4556183359154288
18727,0.4018096213229696,0.010001000100010001,4.58491255391371e-05,0.470563320626853
14716,0.7923290685864288,0.020602060206020602,0.0001590243798300904,0.49007498897220997
22150,0.7684111497903352,0.016501650165016504,0.00012208304057166784,0.43698103312647496
21969,0.1732273370000144,0.0049004900490049,1.0478472143805808e-05,0.4454691259021652
24368,0.4266085193333975,0.0102010201020102,4.6247409125993066e-05,0.47189579498796547
15782,4.855943560765794,0.10781078107810782,0.0029227150137497403,0.5222500783453463
4737,0.3296756347032011,0.007800780078007801,2.602654026235574e-05,0.4557844835445346
19015,0.286553670809153,0.005000500050005001,8.639520937054759e-06,0.407856093979442
16725,0.3733923459581508,0.007200720072007201,1.8900167479516243e-05,0.4135919920582396
1900,0.6863558461368878,0.0169016901690169,0.00017465321331993505,0.4752828215609849
13778,0.3455336870039439,0.007200720072007201,1.8081828410955504e-05,0.43084281282316444
16255,0.2145805802067459,0.005200520052005201,6.985474020468671e-06,0.44566767694776255
10923,0.3429594339912071,0.006800680068006801,3.3893013149418304e-05,0.45398410896708286
7331,0.4583401813594037,0.009500950095009501,5.500142368902959e-05,0.45230017641471026
21429,0.6220317918473508,0.015101510151015102,9.648775706488229e-05,0.48325358851674644
15967,0.2767688914208965,0.005500550055005501,1.4656266434918092e-05,0.457850634186547
13110,0.3353712510698881,0.0098009800980098,1.692837831307674e-05,0.47312387621841584
23845,0.2871611518676984,0.007200720072007201,3.130473787332273e-05,0.4360472722515372
1812,0.2289615467887691,0.0051005100510051,9.601840291966251e-06,0.46229599149290307
27920,1.1260741589732115,0.020602060206020602,0.00016165980515921077,0.47494418847670167
12132,0.2034356295153635,0.004500450045004501,1.0526629126553305e-05,0.4249468763280918
27606,0.6673393626823212,0.013701370137013702,7.003009338140819e-05,0.43878357030015797
3677,1.429980545598669,0.027302730273027303,0.0003539145450141745,0.46645829445792125
6256,0.2110063861342091,0.005700570057005701,1.5090096709144939e-05,0.44473602277276164
24430,0.3305792584954778,0.005800580058005801,7.543353183777924e-06,0.38360316120616894
11940,0.3694889720697383,0.006400640064006401,1.9361827128147742e-05,0.4349282296650718
7283,0.2431302510212841,0.006400640064006401,1.8730781987039797e-05,0.3805953105968331
2372,0.3153130314079301,0.0035003500350035003,5.505147407479807e-06,0.3730691739422431
2173,1.5702734044978357,0.029902990299029902,0.00032420403142044906,0.48081361800346223
1762,0.4350809707343104,0.009600960096009602,4.0928393989380615e-05,0.4082724266056919
24730,1.9679760850610568,0.04400440044004401,0.0007537837606264965,0.5022351700236074
16327,0.7082275621681366,0.016501650165016504,0.00010824103785934262,0.44471624266144816
18742,0.5244498236581865,0.011801180118011801,4.094677688145977e-05,0.4644648829431438
16992,0.3361971345685947,0.0079007900790079,2.2353513471105557e-05,0.46338863657428864
17834,0.2597031287449129,0.0039003900390039005,8.341965209203265e-06,0.3776770538243626
26646,1.677072991146088,0.0389038903890389,0.0003332883174888453,0.4742908642443791
4095,0.3948386154289408,0.009000900090009001,2.8996911119709788e-05,0.42465811602820014
4305,1.0411006436118704,0.025002500250025005,0.00012116446643376715,0.43897620511019403
6608,0.3747908001870283,0.008600860086008601,3.154702356716095e-05,0.43868731628131447
8734,0.2922781701659586,0.005200520052005201,6.9737553251745105e-06,0.4469026548672566
25278,0.3967900316993931,0.0089008900890089,5.748945839746717e-05,0.4610383622279602
2810,0.1913035195265962,0.0056005600560056,1.4050927739099591e-05,0.43940059764457723
2943,0.3302342168222407,0.006100610061006101,1.5970040429703464e-05,0.4185082872928177
6510,0.3244014957202919,0.007600760076007601,3.521872001487672e-05,0.43893766461808603
13599,0.3514433401252709,0.0070007000700070005,2.773847777514712e-05,0.42003780718336486
14636,2.0101706672659043,0.047304730473047306,0.0005610393381058709,0.49451038575667655
23614,0.3610131871132145,0.007300730073007301,9.796762312902162e-06,0.38382403746497257
8438,0.2006405660110201,0.005200520052005201,1.3400732810176502e-05,0.4411064055055585
20664,0.5450584288801926,0.011701170117011701,5.1382418955094775e-05,0.46038031216906855
2892,0.2467166340273092,0.0051005100510051,1.4973295873888419e-05,0.42538075385008084
24040,1.4337506733846204,0.034003400340034004,0.0005416649201349863,0.49689410127714556
27587,0.1886765151760037,0.005700570057005701,1.2244507124419389e-05,0.4330821205821206
8487,0.1879030445828272,0.004300430043004301,8.021285398763992e-06,0.37938230383973287
14461,0.3183195352770391,0.006600660066006601,2.1718346047633478e-05,0.448848588230013
6550,0.4269233837513848,0.010901090109010901,3.1303865869482466e-05,0.4320342205323194
24548,0.2181814838898115,0.0051005100510051,4.367426888218299e-06,0.43901475237091675
12959,1.1646750580247498,0.0242024202420242,0.00032129647144197253,0.4849645940440392
13943,0.4539376386933259,0.010401040104010401,7.159647215898572e-05,0.4452905811623247
7566,0.2036758453700054,0.005500550055005501,1.775926149370383e-05,0.44106749007498897
9703,0.2912486460454244,0.005800580058005801,1.3611694345013554e-05,0.40409796314258
9696,0.318707739183261,0.007800780078007801,1.4406849084925876e-05,0.4557844835445346
1228,0.2958590086344016,0.0079007900790079,3.712842692598442e-05,0.4565128064648678
6267,0.3183201230769465,0.006600660066006601,3.211867793322839e-05,0.43023105718342586
19272,0.2557211501929288,0.006400640064006401,2.3240181384930473e-05,0.4616130372558977
12969,0.3597682859511955,0.008100810081008101,3.462648419499156e-05,0.4660017709838281
28750,0.3891140440661831,0.007400740074007401,2.6781486397167518e-05,0.3985570790816326
27816,0.3597116529096482,0.0088008800880088,1.401846103808708e-05,0.4631954417010238
12798,0.2293017619084314,0.005900590059005901,1.3109244733788693e-05,0.4581233391368093
13696,0.6145098235468023,0.013301330133013302,0.00010585499794944395,0.4444790184921764
9713,0.6224455076043798,0.013101310131013101,7.696637426362978e-05,0.46405532092634705
21954,0.5498436829536378,0.011301130113011301,5.649295487076737e-05,0.4438082556591212
14057,0.2442988442449718,0.007200720072007201,1.770038962578468e-05,0.4528122452676388
26741,0.2552265669810738,0.004300430043004301,1.4110539141570556e-05,0.38310344827586207
20059,0.4003875846626575,0.009400940094009401,4.445132536440437e-05,0.45549380466472306
24415,0.3047127868884407,0.006500650065006501,2.272640701282888e-05,0.4258517887563884
17332,1.0991871050961348,0.026202620262026202,0.00026682469476897475,0.49227057896809767
7592,0.1920841548500888,0.004600460046004601,1.1870853465175909e-05,0.4339467060151029
5306,0.3039401892135702,0.0063006300630063005,8.369334159363707e-06,0.4586486858400991
20463,0.7614508294483568,0.018801880188018802,0.00013399676267809534,0.47375153984648916
16314,0.28001272919198,0.006200620062006201,1.9046292790490394e-05,0.4172857023620733
28908,4.49011442289023,0.09900990099009901,0.0016684466757091215,0.5185396463205932
2519,0.2153750517675186,0.0047004700470047005,5.876388870337524e-06,0.4474626331334467
23019,0.4442397687545186,0.013201320132013201,5.2422180725385084e-05,0.4824375180932163
17837,0.2712728014378163,0.005000500050005001,6.006014491874981e-06,0.41289177024404344
15352,0.7289503248653377,0.014201420142014202,9.768472285249861e-05,0.451952630627373
25297,0.2690566950553324,0.005900590059005901,2.3700076713186832e-05,0.4326323987538941
27347,0.2682657257246581,0.005000500050005001,8.26856363292524e-06,0.43043478260869567
